DatetimeBegin,Concentration,Validity,Verification,AirQualityStationEoICode,region_iso
2020-03-21 00:00:00+01:00,24.21779715833333,1.0,3.0,HU0025A,HU-GS
2020-03-22 00:00:00+01:00,11.747361841666667,1.0,3.0,HU0025A,HU-GS
2020-03-23 00:00:00+01:00,12.801851237500001,1.0,3.0,HU0025A,HU-GS
2020-03-24 00:00:00+01:00,14.240881345833335,1.0,3.0,HU0025A,HU-GS
2020-03-25 00:00:00+01:00,15.020696258333333,1.0,3.0,HU0025A,HU-GS
2020-03-26 00:00:00+01:00,17.6221028125,1.0,3.0,HU0025A,HU-GS
2020-03-27 00:00:00+01:00,27.02202407391304,1.0,3.0,HU0025A,HU-GS
2020-03-28 00:00:00+01:00,32.298472395833336,1.0,3.0,HU0025A,HU-GS
2020-03-29 00:00:00+01:00,27.949309099999997,1.0,3.0,HU0025A,HU-GS
2020-03-30 00:00:00+01:00,13.141219962499997,1.0,3.0,HU0025A,HU-GS
2020-03-31 00:00:00+01:00,11.419784637500001,1.0,3.0,HU0025A,HU-GS
2020-04-01 00:00:00+01:00,15.53307123478261,1.0,3.0,HU0025A,HU-GS
2020-04-02 00:00:00+01:00,20.475210999999994,1.0,3.0,HU0025A,HU-GS
2020-04-03 00:00:00+01:00,19.578810939130438,1.0,3.0,HU0025A,HU-GS
2020-04-04 00:00:00+01:00,17.92699853333333,1.0,3.0,HU0025A,HU-GS
2020-04-05 00:00:00+01:00,19.88888864375,1.0,3.0,HU0025A,HU-GS
2020-04-06 00:00:00+01:00,17.805285753333337,1.0,3.0,HU0025A,HU-GS
2020-04-07 00:00:00+01:00,18.0916887125,1.0,3.0,HU0025A,HU-GS
2020-04-08 00:00:00+01:00,16.45068344583333,1.0,3.0,HU0025A,HU-GS
2020-04-09 00:00:00+01:00,20.777644791666667,1.0,3.0,HU0025A,HU-GS
2020-04-10 00:00:00+01:00,14.457224866666662,1.0,3.0,HU0025A,HU-GS
2020-04-11 00:00:00+01:00,11.847534579166664,1.0,3.0,HU0025A,HU-GS
2020-04-12 00:00:00+01:00,13.841143070833333,1.0,3.0,HU0025A,HU-GS
2020-04-13 00:00:00+01:00,13.1803064625,1.0,3.0,HU0025A,HU-GS
2020-04-14 00:00:00+01:00,9.924935725,1.0,3.0,HU0025A,HU-GS
2020-04-15 00:00:00+01:00,8.990052966666669,1.0,3.0,HU0025A,HU-GS
2020-04-16 00:00:00+01:00,11.064052499999997,1.0,3.0,HU0025A,HU-GS
2020-04-17 00:00:00+01:00,12.478855229166667,1.0,3.0,HU0025A,HU-GS
2020-04-18 00:00:00+01:00,17.5015683625,1.0,3.0,HU0025A,HU-GS
2020-04-19 00:00:00+01:00,13.437555245833336,1.0,3.0,HU0025A,HU-GS
2020-04-20 00:00:00+01:00,8.904058079166667,1.0,3.0,HU0025A,HU-GS
2020-04-21 00:00:00+01:00,10.302072512499999,1.0,3.0,HU0025A,HU-GS
2020-04-22 00:00:00+01:00,11.334711621739132,1.0,3.0,HU0025A,HU-GS
2020-04-23 00:00:00+01:00,11.845517658333334,1.0,3.0,HU0025A,HU-GS
2020-04-24 00:00:00+01:00,10.227529620833335,1.0,3.0,HU0025A,HU-GS
2020-04-25 00:00:00+01:00,12.123012466666667,1.0,3.0,HU0025A,HU-GS
2020-04-26 00:00:00+01:00,7.7937131666666675,1.0,3.0,HU0025A,HU-GS
2020-04-27 00:00:00+01:00,9.985396737499999,1.0,3.0,HU0025A,HU-GS
2020-04-28 00:00:00+01:00,7.289799691666665,1.0,3.0,HU0025A,HU-GS
2020-04-29 00:00:00+01:00,14.407820591304347,1.0,3.0,HU0025A,HU-GS
2020-04-30 00:00:00+01:00,5.081699633333333,1.0,3.0,HU0025A,HU-GS
2020-05-01 00:00:00+01:00,3.558239104166667,1.0,3.0,HU0025A,HU-GS
2020-05-02 00:00:00+01:00,5.366463029166667,1.0,3.0,HU0025A,HU-GS
2020-05-03 00:00:00+01:00,6.491038954166666,1.0,3.0,HU0025A,HU-GS
2020-05-04 00:00:00+01:00,7.089096869565216,1.0,3.0,HU0025A,HU-GS
2020-05-05 00:00:00+01:00,8.043283541666668,1.0,3.0,HU0025A,HU-GS
2020-05-06 00:00:00+01:00,5.661906547826088,1.0,3.0,HU0025A,HU-GS
2020-05-07 00:00:00+01:00,8.33951659166667,1.0,3.0,HU0025A,HU-GS
2020-05-08 00:00:00+01:00,10.87380779090909,1.0,3.0,HU0025A,HU-GS
2020-05-09 00:00:00+01:00,10.404686850000001,1.0,3.0,HU0025A,HU-GS
2020-05-10 00:00:00+01:00,8.348620291666666,1.0,3.0,HU0025A,HU-GS
2020-05-11 00:00:00+01:00,6.949758570833333,1.0,3.0,HU0025A,HU-GS
2020-05-12 00:00:00+01:00,7.061981533333334,1.0,3.0,HU0025A,HU-GS
2020-05-13 00:00:00+01:00,11.521154854166669,1.0,3.0,HU0025A,HU-GS
2020-05-14 00:00:00+01:00,11.51557760833333,1.0,3.0,HU0025A,HU-GS
2020-05-15 00:00:00+01:00,11.14425194347826,1.0,3.0,HU0025A,HU-GS
2020-05-16 00:00:00+01:00,12.098950020833334,1.0,3.0,HU0025A,HU-GS
2020-05-17 00:00:00+01:00,15.146708004166669,1.0,3.0,HU0025A,HU-GS
2020-05-18 00:00:00+01:00,10.551391845833335,1.0,3.0,HU0025A,HU-GS
2020-05-19 00:00:00+01:00,13.529780545833331,1.0,3.0,HU0025A,HU-GS
2020-05-20 00:00:00+01:00,12.523185974999999,1.0,3.0,HU0025A,HU-GS
2020-05-21 00:00:00+01:00,10.444669504166667,1.0,3.0,HU0025A,HU-GS
2020-05-22 00:00:00+01:00,17.96705488695652,1.0,3.0,HU0025A,HU-GS
2020-05-23 00:00:00+01:00,11.097026595833329,1.0,3.0,HU0025A,HU-GS
2020-05-24 00:00:00+01:00,7.794505626086958,1.0,3.0,HU0025A,HU-GS
2020-05-25 00:00:00+01:00,6.2492306125,1.0,3.0,HU0025A,HU-GS
2020-05-26 00:00:00+01:00,5.687989633333334,1.0,3.0,HU0025A,HU-GS
2020-05-27 00:00:00+01:00,10.2899170375,1.0,3.0,HU0025A,HU-GS
2020-05-28 00:00:00+01:00,11.111661066666668,1.0,3.0,HU0025A,HU-GS
2020-05-29 00:00:00+01:00,7.073033304166665,1.0,3.0,HU0025A,HU-GS
2020-05-30 00:00:00+01:00,5.818491579166667,1.0,3.0,HU0025A,HU-GS
2020-05-31 00:00:00+01:00,9.803868099999999,1.0,3.0,HU0025A,HU-GS
2020-06-01 00:00:00+01:00,7.7357117125,1.0,3.0,HU0025A,HU-GS
2020-06-02 00:00:00+01:00,6.3291152041666665,1.0,3.0,HU0025A,HU-GS
2020-06-03 00:00:00+01:00,6.3527445,1.0,3.0,HU0025A,HU-GS
2020-06-04 00:00:00+01:00,6.191261470833333,1.0,3.0,HU0025A,HU-GS
2020-06-05 00:00:00+01:00,9.49387871666667,1.0,3.0,HU0025A,HU-GS
2020-06-06 00:00:00+01:00,7.0269968166666645,1.0,3.0,HU0025A,HU-GS
2020-06-07 00:00:00+01:00,4.7395581375,1.0,3.0,HU0025A,HU-GS
2020-06-08 00:00:00+01:00,6.1426358125,1.0,3.0,HU0025A,HU-GS
2020-06-09 00:00:00+01:00,7.148049621739131,1.0,3.0,HU0025A,HU-GS
2020-06-10 00:00:00+01:00,15.884120545833333,1.0,3.0,HU0025A,HU-GS
2020-06-11 00:00:00+01:00,10.941362558333333,1.0,3.0,HU0025A,HU-GS
2020-06-12 00:00:00+01:00,9.791143195833332,1.0,3.0,HU0025A,HU-GS
2020-06-13 00:00:00+01:00,11.22625273478261,1.0,3.0,HU0025A,HU-GS
2020-06-14 00:00:00+01:00,10.893480858333332,1.0,3.0,HU0025A,HU-GS
2020-06-15 00:00:00+01:00,5.345197091666665,1.0,3.0,HU0025A,HU-GS
2020-06-16 00:00:00+01:00,8.988686708333333,1.0,3.0,HU0025A,HU-GS
2020-06-17 00:00:00+01:00,13.572074299999999,1.0,3.0,HU0025A,HU-GS
2020-06-18 00:00:00+01:00,9.889572825,1.0,3.0,HU0025A,HU-GS
2020-06-19 00:00:00+01:00,6.072773354166666,1.0,3.0,HU0025A,HU-GS
2020-06-20 00:00:00+01:00,5.618826412500002,1.0,3.0,HU0025A,HU-GS
2020-06-21 00:00:00+01:00,3.5212230624999994,1.0,3.0,HU0025A,HU-GS
2020-06-22 00:00:00+01:00,5.637790479166665,1.0,3.0,HU0025A,HU-GS
2020-06-23 00:00:00+01:00,8.284200908333332,1.0,3.0,HU0025A,HU-GS
2020-06-24 00:00:00+01:00,10.272434920833335,1.0,3.0,HU0025A,HU-GS
2020-06-25 00:00:00+01:00,7.019527012499998,1.0,3.0,HU0025A,HU-GS
2020-06-26 00:00:00+01:00,10.482992970833335,1.0,3.0,HU0025A,HU-GS
2020-06-27 00:00:00+01:00,13.028726682608694,1.0,3.0,HU0025A,HU-GS
2020-06-28 00:00:00+01:00,11.366889641666665,1.0,3.0,HU0025A,HU-GS
2020-06-29 00:00:00+01:00,20.183346695833336,1.0,3.0,HU0025A,HU-GS
2020-06-30 00:00:00+01:00,2.8211646652173923,1.0,3.0,HU0025A,HU-GS
2020-07-01 00:00:00+01:00,4.599382591666665,1.0,3.0,HU0025A,HU-GS
2020-07-02 00:00:00+01:00,10.568353495833334,1.0,3.0,HU0025A,HU-GS
2020-07-03 00:00:00+01:00,8.882993754166666,1.0,3.0,HU0025A,HU-GS
2020-07-04 00:00:00+01:00,9.869313756521736,1.0,3.0,HU0025A,HU-GS
2020-07-05 00:00:00+01:00,8.680873199999999,1.0,3.0,HU0025A,HU-GS
2020-07-06 00:00:00+01:00,8.186088633333334,1.0,3.0,HU0025A,HU-GS
2020-07-07 00:00:00+01:00,13.122336854166669,1.0,3.0,HU0025A,HU-GS
2020-07-08 00:00:00+01:00,6.944969625,1.0,3.0,HU0025A,HU-GS
2020-07-09 00:00:00+01:00,7.678898520833331,1.0,3.0,HU0025A,HU-GS
2020-07-10 00:00:00+01:00,12.186056679166663,1.0,3.0,HU0025A,HU-GS
2020-07-11 00:00:00+01:00,15.751324762499998,1.0,3.0,HU0025A,HU-GS
2020-07-12 00:00:00+01:00,6.775869337500001,1.0,3.0,HU0025A,HU-GS
2020-07-13 00:00:00+01:00,7.157699170833333,1.0,3.0,HU0025A,HU-GS
2020-07-14 00:00:00+01:00,9.0121668875,1.0,3.0,HU0025A,HU-GS
2020-07-15 00:00:00+01:00,6.409327641666667,1.0,3.0,HU0025A,HU-GS
2020-07-16 00:00:00+01:00,5.47438376,1.0,3.0,HU0025A,HU-GS
2020-07-17 00:00:00+01:00,7.9827264708333345,1.0,3.0,HU0025A,HU-GS
2020-07-18 00:00:00+01:00,10.492228273913044,1.0,3.0,HU0025A,HU-GS
2020-07-19 00:00:00+01:00,11.6180627125,1.0,3.0,HU0025A,HU-GS
2020-07-20 00:00:00+01:00,11.922191820833335,1.0,3.0,HU0025A,HU-GS
2020-07-21 00:00:00+01:00,12.934894045833332,1.0,3.0,HU0025A,HU-GS
2020-07-22 00:00:00+01:00,11.959165591666666,1.0,3.0,HU0025A,HU-GS
2020-07-23 00:00:00+01:00,5.743910152173913,1.0,3.0,HU0025A,HU-GS
2020-07-24 00:00:00+01:00,12.653974250000005,1.0,3.0,HU0025A,HU-GS
2020-07-25 00:00:00+01:00,13.830981287500004,1.0,3.0,HU0025A,HU-GS
2020-07-26 00:00:00+01:00,6.880092920833332,1.0,3.0,HU0025A,HU-GS
2020-07-27 00:00:00+01:00,10.682375366666664,1.0,3.0,HU0025A,HU-GS
2020-07-28 00:00:00+01:00,10.459358229166666,1.0,3.0,HU0025A,HU-GS
2020-07-29 00:00:00+01:00,9.158995983333334,1.0,3.0,HU0025A,HU-GS
2020-07-30 00:00:00+01:00,5.3877979304347825,1.0,3.0,HU0025A,HU-GS
2020-07-31 00:00:00+01:00,9.836271429166668,1.0,3.0,HU0025A,HU-GS
2020-08-01 00:00:00+01:00,8.697591216666668,1.0,3.0,HU0025A,HU-GS
2020-08-02 00:00:00+01:00,7.337750333333333,1.0,3.0,HU0025A,HU-GS
2020-08-03 00:00:00+01:00,8.658885358333334,1.0,3.0,HU0025A,HU-GS
2020-08-04 00:00:00+01:00,12.601112866666666,1.0,3.0,HU0025A,HU-GS
2020-08-05 00:00:00+01:00,5.719616529166665,1.0,3.0,HU0025A,HU-GS
2020-08-06 00:00:00+01:00,14.248001843478258,1.0,3.0,HU0025A,HU-GS
2020-08-07 00:00:00+01:00,13.721911654166668,1.0,3.0,HU0025A,HU-GS
2020-08-08 00:00:00+01:00,15.143507334782607,1.0,3.0,HU0025A,HU-GS
2020-08-09 00:00:00+01:00,18.1877798875,1.0,3.0,HU0025A,HU-GS
2020-08-10 00:00:00+01:00,15.997638866666668,1.0,3.0,HU0025A,HU-GS
2020-08-11 00:00:00+01:00,12.396676249999999,1.0,3.0,HU0025A,HU-GS
2020-08-12 00:00:00+01:00,9.656242683333334,1.0,3.0,HU0025A,HU-GS
2020-08-13 00:00:00+01:00,8.068096473913043,1.0,3.0,HU0025A,HU-GS
2020-08-14 00:00:00+01:00,11.454965870833334,1.0,3.0,HU0025A,HU-GS
2020-08-15 00:00:00+01:00,14.308573858333332,1.0,3.0,HU0025A,HU-GS
2020-08-16 00:00:00+01:00,11.843378375,1.0,3.0,HU0025A,HU-GS
2020-08-17 00:00:00+01:00,19.728277058333337,1.0,3.0,HU0025A,HU-GS
2020-08-18 00:00:00+01:00,12.129858012500002,1.0,3.0,HU0025A,HU-GS
2020-08-19 00:00:00+01:00,4.178697795833333,1.0,3.0,HU0025A,HU-GS
2020-08-20 00:00:00+01:00,6.530964208333333,1.0,3.0,HU0025A,HU-GS
2020-08-21 00:00:00+01:00,9.508603341666667,1.0,3.0,HU0025A,HU-GS
2020-08-22 00:00:00+01:00,9.374061341666668,1.0,3.0,HU0025A,HU-GS
2020-08-23 00:00:00+01:00,7.655693004166664,1.0,3.0,HU0025A,HU-GS
2020-08-24 00:00:00+01:00,3.1243771157894735,1.0,3.0,HU0025A,HU-GS
2020-08-25 00:00:00+01:00,13.1724687625,1.0,3.0,HU0025A,HU-GS
2020-08-26 00:00:00+01:00,,,,HU0025A,HU-GS
2020-08-27 00:00:00+01:00,,,,HU0025A,HU-GS
2020-08-28 00:00:00+01:00,,,,HU0025A,HU-GS
2020-08-29 00:00:00+01:00,,,,HU0025A,HU-GS
2020-08-30 00:00:00+01:00,,,,HU0025A,HU-GS
2020-08-31 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-01 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-02 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-03 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-04 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-05 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-06 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-07 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-08 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-09 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-10 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-11 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-12 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-13 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-14 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-15 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-16 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-17 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-18 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-19 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-20 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-21 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-22 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-23 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-24 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-25 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-26 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-27 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-28 00:00:00+01:00,,,,HU0025A,HU-GS
2020-09-29 00:00:00+01:00,17.434085983333333,1.0,3.0,HU0025A,HU-GS
2020-09-30 00:00:00+01:00,8.40386155,1.0,3.0,HU0025A,HU-GS
2020-10-01 00:00:00+01:00,11.614984586956526,1.0,3.0,HU0025A,HU-GS
2020-10-02 00:00:00+01:00,11.800820845833334,1.0,3.0,HU0025A,HU-GS
2020-10-03 00:00:00+01:00,9.514630612500001,1.0,3.0,HU0025A,HU-GS
2020-10-04 00:00:00+01:00,5.092211695833334,1.0,3.0,HU0025A,HU-GS
2020-10-05 00:00:00+01:00,4.298108541666667,1.0,3.0,HU0025A,HU-GS
2020-10-06 00:00:00+01:00,8.186381804347825,1.0,3.0,HU0025A,HU-GS
2020-10-07 00:00:00+01:00,8.429617491666667,1.0,3.0,HU0025A,HU-GS
2020-10-08 00:00:00+01:00,7.624118629166666,1.0,3.0,HU0025A,HU-GS
2020-10-09 00:00:00+01:00,8.821616120833333,1.0,3.0,HU0025A,HU-GS
2020-10-10 00:00:00+01:00,10.454457941666666,1.0,3.0,HU0025A,HU-GS
2020-10-11 00:00:00+01:00,8.822166095833333,1.0,3.0,HU0025A,HU-GS
2020-10-12 00:00:00+01:00,5.633200841666667,1.0,3.0,HU0025A,HU-GS
2020-10-13 00:00:00+01:00,7.575810020833334,1.0,3.0,HU0025A,HU-GS
2020-10-14 00:00:00+01:00,5.7128009875000005,1.0,3.0,HU0025A,HU-GS
2020-10-15 00:00:00+01:00,11.341379104166668,1.0,3.0,HU0025A,HU-GS
2020-10-16 00:00:00+01:00,9.509458516666667,1.0,3.0,HU0025A,HU-GS
2020-10-17 00:00:00+01:00,6.8457672375,1.0,3.0,HU0025A,HU-GS
2020-10-18 00:00:00+01:00,8.924896308333333,1.0,3.0,HU0025A,HU-GS
2020-10-19 00:00:00+01:00,13.594163825000003,1.0,3.0,HU0025A,HU-GS
2020-10-20 00:00:00+01:00,8.737855262499998,1.0,3.0,HU0025A,HU-GS
2020-10-21 00:00:00+01:00,11.401563295833334,1.0,3.0,HU0025A,HU-GS
2020-10-22 00:00:00+01:00,16.093367247826084,1.0,3.0,HU0025A,HU-GS
2020-10-23 00:00:00+01:00,24.886506739130436,1.0,3.0,HU0025A,HU-GS
2020-10-24 00:00:00+01:00,25.138639270833334,1.0,3.0,HU0025A,HU-GS
2020-10-25 00:00:00+01:00,18.792408020833335,1.0,3.0,HU0025A,HU-GS
2020-10-26 00:00:00+01:00,6.276856666666666,1.0,3.0,HU0025A,HU-GS
2020-10-27 00:00:00+01:00,11.947589625,1.0,3.0,HU0025A,HU-GS
2020-10-28 00:00:00+01:00,9.946657277272728,1.0,3.0,HU0025A,HU-GS
2020-10-29 00:00:00+01:00,21.0611887125,1.0,3.0,HU0025A,HU-GS
2020-10-30 00:00:00+01:00,7.560509124999999,1.0,3.0,HU0025A,HU-GS
2020-10-31 00:00:00+01:00,6.6187875125,1.0,3.0,HU0025A,HU-GS
2020-11-01 00:00:00+01:00,10.638223034782607,1.0,3.0,HU0025A,HU-GS
2020-11-02 00:00:00+01:00,13.3246106125,1.0,3.0,HU0025A,HU-GS
2020-11-03 00:00:00+01:00,27.904077708333336,1.0,3.0,HU0025A,HU-GS
2020-11-04 00:00:00+01:00,12.270316952173914,1.0,3.0,HU0025A,HU-GS
2020-11-05 00:00:00+01:00,13.351899808333329,1.0,3.0,HU0025A,HU-GS
2020-11-06 00:00:00+01:00,15.62710263478261,1.0,3.0,HU0025A,HU-GS
2020-11-07 00:00:00+01:00,22.054066616666663,1.0,3.0,HU0025A,HU-GS
2020-11-08 00:00:00+01:00,34.838233894736845,1.0,3.0,HU0025A,HU-GS
2020-11-09 00:00:00+01:00,27.323727083333324,1.0,3.0,HU0025A,HU-GS
2020-11-10 00:00:00+01:00,37.35847020833334,1.0,3.0,HU0025A,HU-GS
2020-11-11 00:00:00+01:00,29.628324891304345,1.0,3.0,HU0025A,HU-GS
2020-11-12 00:00:00+01:00,15.244104470833333,1.0,3.0,HU0025A,HU-GS
2020-11-13 00:00:00+01:00,17.699956816666667,1.0,3.0,HU0025A,HU-GS
2020-11-14 00:00:00+01:00,13.5945623125,1.0,3.0,HU0025A,HU-GS
2020-11-15 00:00:00+01:00,17.4383834125,1.0,3.0,HU0025A,HU-GS
2020-11-16 00:00:00+01:00,32.20138364583333,1.0,3.0,HU0025A,HU-GS
2020-11-17 00:00:00+01:00,27.915126899999997,1.0,3.0,HU0025A,HU-GS
2020-11-18 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-19 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-20 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-21 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-22 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-23 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-24 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-25 00:00:00+01:00,,,,HU0025A,HU-GS
2020-11-26 00:00:00+01:00,29.803213358333327,1.0,3.0,HU0025A,HU-GS
2020-11-27 00:00:00+01:00,22.7420967,1.0,3.0,HU0025A,HU-GS
2020-11-28 00:00:00+01:00,15.346004408333334,1.0,3.0,HU0025A,HU-GS
2020-11-29 00:00:00+01:00,15.764800999999997,1.0,3.0,HU0025A,HU-GS
2020-11-30 00:00:00+01:00,15.643966622727275,1.0,3.0,HU0025A,HU-GS
2020-12-01 00:00:00+01:00,24.88460716666667,1.0,3.0,HU0025A,HU-GS
2020-12-02 00:00:00+01:00,34.83264625,1.0,3.0,HU0025A,HU-GS
2020-12-03 00:00:00+01:00,25.244004479166662,1.0,3.0,HU0025A,HU-GS
2020-12-04 00:00:00+01:00,24.090611874999997,1.0,3.0,HU0025A,HU-GS
2020-12-05 00:00:00+01:00,17.430604479166664,1.0,3.0,HU0025A,HU-GS
2020-12-06 00:00:00+01:00,13.66212275833333,1.0,3.0,HU0025A,HU-GS
2020-12-07 00:00:00+01:00,8.53673086521739,1.0,3.0,HU0025A,HU-GS
2020-12-08 00:00:00+01:00,10.908716675,1.0,3.0,HU0025A,HU-GS
2020-12-09 00:00:00+01:00,8.068847854166668,1.0,3.0,HU0025A,HU-GS
2020-12-10 00:00:00+01:00,10.434135108333333,1.0,3.0,HU0025A,HU-GS
2020-12-11 00:00:00+01:00,11.969653233333332,1.0,3.0,HU0025A,HU-GS
2020-12-12 00:00:00+01:00,10.039786808333332,1.0,3.0,HU0025A,HU-GS
2020-12-13 00:00:00+01:00,13.364877670833335,1.0,3.0,HU0025A,HU-GS
2020-12-14 00:00:00+01:00,15.826581043478264,1.0,3.0,HU0025A,HU-GS
2020-12-15 00:00:00+01:00,15.1771790125,1.0,3.0,HU0025A,HU-GS
2020-12-16 00:00:00+01:00,12.968498554166667,1.0,3.0,HU0025A,HU-GS
2020-12-17 00:00:00+01:00,19.71384587916667,1.0,3.0,HU0025A,HU-GS
2020-12-18 00:00:00+01:00,16.59898666666666,1.0,3.0,HU0025A,HU-GS
2020-12-19 00:00:00+01:00,10.45933586521739,1.0,3.0,HU0025A,HU-GS
2020-12-20 00:00:00+01:00,20.753732025,1.0,3.0,HU0025A,HU-GS
2020-12-21 00:00:00+01:00,22.573077100000003,1.0,3.0,HU0025A,HU-GS
2020-12-22 00:00:00+01:00,22.920655,1.0,3.0,HU0025A,HU-GS
2020-12-23 00:00:00+01:00,14.424425379166665,1.0,3.0,HU0025A,HU-GS
2020-12-24 00:00:00+01:00,16.18404172916667,1.0,3.0,HU0025A,HU-GS
2020-12-25 00:00:00+01:00,5.2341724083333325,1.0,3.0,HU0025A,HU-GS
2020-12-26 00:00:00+01:00,7.151030786956523,1.0,3.0,HU0025A,HU-GS
2020-12-27 00:00:00+01:00,15.1967419,1.0,3.0,HU0025A,HU-GS
2020-12-28 00:00:00+01:00,9.409697441666667,1.0,3.0,HU0025A,HU-GS
2020-12-29 00:00:00+01:00,7.759118687500002,1.0,3.0,HU0025A,HU-GS
2020-12-30 00:00:00+01:00,10.71777465,1.0,3.0,HU0025A,HU-GS
2020-12-31 00:00:00+01:00,22.089408125,1.0,3.0,HU0025A,HU-GS
2021-01-01 00:00:00+01:00,20.73525467391304,1.0,3.0,HU0025A,HU-GS
2021-01-02 00:00:00+01:00,21.506591949999997,1.0,3.0,HU0025A,HU-GS
2021-01-03 00:00:00+01:00,18.590315391666664,1.0,3.0,HU0025A,HU-GS
2021-01-04 00:00:00+01:00,23.487664583333338,1.0,3.0,HU0025A,HU-GS
2021-01-05 00:00:00+01:00,25.24793858695652,1.0,3.0,HU0025A,HU-GS
2021-01-06 00:00:00+01:00,14.744469358333335,1.0,3.0,HU0025A,HU-GS
2021-01-07 00:00:00+01:00,11.7356929125,1.0,3.0,HU0025A,HU-GS
2021-01-08 00:00:00+01:00,24.62333302083334,1.0,3.0,HU0025A,HU-GS
2021-01-09 00:00:00+01:00,21.161812813043476,1.0,3.0,HU0025A,HU-GS
2021-01-10 00:00:00+01:00,28.702173854166674,1.0,3.0,HU0025A,HU-GS
2021-01-11 00:00:00+01:00,28.480787499999995,1.0,3.0,HU0025A,HU-GS
2021-01-12 00:00:00+01:00,23.968264291666667,1.0,3.0,HU0025A,HU-GS
2021-01-13 00:00:00+01:00,15.891090262500002,1.0,3.0,HU0025A,HU-GS
2021-01-14 00:00:00+01:00,7.5848799625000005,1.0,3.0,HU0025A,HU-GS
2021-01-15 00:00:00+01:00,15.065411458333335,1.0,3.0,HU0025A,HU-GS
2021-01-16 00:00:00+01:00,12.2240224625,1.0,3.0,HU0025A,HU-GS
2021-01-17 00:00:00+01:00,12.749547820833333,1.0,3.0,HU0025A,HU-GS
2021-01-18 00:00:00+01:00,22.325308456521746,1.0,3.0,HU0025A,HU-GS
2021-01-19 00:00:00+01:00,25.411750166666664,1.0,3.0,HU0025A,HU-GS
2021-01-20 00:00:00+01:00,17.484542995833337,1.0,3.0,HU0025A,HU-GS
2021-01-21 00:00:00+01:00,6.661609675,1.0,3.0,HU0025A,HU-GS
2021-01-22 00:00:00+01:00,4.88937880625,1.0,3.0,HU0025A,HU-GS
2021-01-23 00:00:00+01:00,6.109307033333333,1.0,3.0,HU0025A,HU-GS
2021-01-24 00:00:00+01:00,10.729480549999998,1.0,3.0,HU0025A,HU-GS
2021-01-25 00:00:00+01:00,8.211366733333334,1.0,3.0,HU0025A,HU-GS
2021-01-26 00:00:00+01:00,12.339011900000001,1.0,3.0,HU0025A,HU-GS
2021-01-27 00:00:00+01:00,11.0679811125,1.0,3.0,HU0025A,HU-GS
2021-01-28 00:00:00+01:00,18.58489029166667,1.0,3.0,HU0025A,HU-GS
2021-01-29 00:00:00+01:00,11.932244320833332,1.0,3.0,HU0025A,HU-GS
2021-01-30 00:00:00+01:00,9.895755408333335,1.0,3.0,HU0025A,HU-GS
2021-01-31 00:00:00+01:00,17.571601787500004,1.0,3.0,HU0025A,HU-GS
2021-02-01 00:00:00+01:00,31.4677730826087,1.0,3.0,HU0025A,HU-GS
2021-02-02 00:00:00+01:00,31.19404948571429,1.0,3.0,HU0025A,HU-GS
2021-02-03 00:00:00+01:00,19.169755679166666,1.0,3.0,HU0025A,HU-GS
2021-02-04 00:00:00+01:00,8.427254429166666,1.0,3.0,HU0025A,HU-GS
2021-02-05 00:00:00+01:00,18.806482391304346,1.0,3.0,HU0025A,HU-GS
2021-02-06 00:00:00+01:00,23.045031354166664,1.0,3.0,HU0025A,HU-GS
