DatetimeBegin,Concentration,Validity,Verification,AirQualityStationEoICode
2021-01-15 00:00:00+01:00,32.19093374999999,1.0,3.0,HU0035A
2021-01-16 00:00:00+01:00,37.17024395833333,1.0,3.0,HU0035A
2021-01-17 00:00:00+01:00,40.82336666666667,1.0,3.0,HU0035A
2021-01-18 00:00:00+01:00,15.157461766666666,1.0,3.0,HU0035A
2021-01-19 00:00:00+01:00,25.210939283333335,1.0,3.0,HU0035A
2021-01-20 00:00:00+01:00,20.63667439583333,1.0,3.0,HU0035A
2021-01-21 00:00:00+01:00,26.880717737500003,1.0,3.0,HU0035A
2021-01-22 00:00:00+01:00,50.05197666666667,1.0,3.0,HU0035A
2021-01-23 00:00:00+01:00,42.535775729166666,1.0,3.0,HU0035A
2021-01-24 00:00:00+01:00,38.118934458333335,1.0,3.0,HU0035A
2021-01-25 00:00:00+01:00,36.99782810833333,1.0,3.0,HU0035A
2021-01-26 00:00:00+01:00,41.768236979166666,1.0,3.0,HU0035A
2021-01-27 00:00:00+01:00,34.15914316666667,1.0,3.0,HU0035A
2021-01-28 00:00:00+01:00,21.715201537499997,1.0,3.0,HU0035A
2021-01-29 00:00:00+01:00,12.922952854166667,1.0,3.0,HU0035A
2021-01-30 00:00:00+01:00,37.589159249999994,1.0,3.0,HU0035A
2021-01-31 00:00:00+01:00,35.69008510416667,1.0,3.0,HU0035A
2021-02-01 00:00:00+01:00,29.734524879166656,1.0,3.0,HU0035A
2021-02-02 00:00:00+01:00,23.3159843875,1.0,3.0,HU0035A
2021-02-03 00:00:00+01:00,9.82181697083333,1.0,3.0,HU0035A
2021-02-04 00:00:00+01:00,34.95689684583333,1.0,3.0,HU0035A
2021-02-05 00:00:00+01:00,15.148928774999996,1.0,3.0,HU0035A
2021-02-06 00:00:00+01:00,8.410168370833333,1.0,3.0,HU0035A
2021-02-07 00:00:00+01:00,13.406152391666666,1.0,3.0,HU0035A
2021-02-08 00:00:00+01:00,11.926451904166663,1.0,3.0,HU0035A
2021-02-09 00:00:00+01:00,9.7751808375,1.0,3.0,HU0035A
2021-02-10 00:00:00+01:00,13.607771325000002,1.0,3.0,HU0035A
2021-02-11 00:00:00+01:00,44.4730590625,1.0,3.0,HU0035A
2021-02-12 00:00:00+01:00,50.84685145833333,1.0,3.0,HU0035A
2021-02-13 00:00:00+01:00,47.56515010416668,1.0,3.0,HU0035A
2021-02-14 00:00:00+01:00,46.92301614583332,1.0,3.0,HU0035A
2021-02-15 00:00:00+01:00,30.47893253750001,1.0,3.0,HU0035A
2021-02-16 00:00:00+01:00,24.41354510416667,1.0,3.0,HU0035A
2021-02-17 00:00:00+01:00,25.081034175,1.0,3.0,HU0035A
2021-02-18 00:00:00+01:00,24.287696575000002,1.0,3.0,HU0035A
2021-02-19 00:00:00+01:00,15.660291966666664,1.0,3.0,HU0035A
2021-02-20 00:00:00+01:00,19.12071310416667,1.0,3.0,HU0035A
2021-02-21 00:00:00+01:00,22.808233191666663,1.0,3.0,HU0035A
2021-02-22 00:00:00+01:00,19.048391133333336,1.0,3.0,HU0035A
2021-02-23 00:00:00+01:00,7.708081333333333,1.0,3.0,HU0035A
2021-02-24 00:00:00+01:00,9.3675776375,1.0,3.0,HU0035A
2021-02-25 00:00:00+01:00,21.043137891666664,1.0,3.0,HU0035A
2021-02-26 00:00:00+01:00,18.354040391666665,1.0,3.0,HU0035A
2021-02-27 00:00:00+01:00,43.949598124999994,1.0,3.0,HU0035A
2021-02-28 00:00:00+01:00,41.37776187500001,1.0,3.0,HU0035A
2021-03-01 00:00:00+01:00,34.06638174166667,1.0,3.0,HU0035A
2021-03-02 00:00:00+01:00,13.238811474999999,1.0,3.0,HU0035A
2021-03-03 00:00:00+01:00,18.845354662500004,1.0,3.0,HU0035A
2021-03-04 00:00:00+01:00,18.003739929166667,1.0,3.0,HU0035A
2021-03-05 00:00:00+01:00,29.57513354583334,1.0,3.0,HU0035A
2021-03-06 00:00:00+01:00,40.7827911875,1.0,3.0,HU0035A
2021-03-07 00:00:00+01:00,38.97656229166666,1.0,3.0,HU0035A
2021-03-08 00:00:00+01:00,37.75447677083334,1.0,3.0,HU0035A
2021-03-09 00:00:00+01:00,29.624150733333337,1.0,3.0,HU0035A
2021-03-10 00:00:00+01:00,31.875485808333337,1.0,3.0,HU0035A
2021-03-11 00:00:00+01:00,35.91531381666667,1.0,3.0,HU0035A
2021-03-12 00:00:00+01:00,48.68725947916666,1.0,3.0,HU0035A
2021-03-13 00:00:00+01:00,54.041977812499994,1.0,3.0,HU0035A
2021-03-14 00:00:00+01:00,43.082875104166675,1.0,3.0,HU0035A
2021-03-15 00:00:00+01:00,44.80377500000001,1.0,3.0,HU0035A
2021-03-16 00:00:00+01:00,42.24974822916666,1.0,3.0,HU0035A
2021-03-17 00:00:00+01:00,44.11056541666667,1.0,3.0,HU0035A
2021-03-18 00:00:00+01:00,40.34939760416667,1.0,3.0,HU0035A
2021-03-19 00:00:00+01:00,34.763638333333326,1.0,3.0,HU0035A
2021-03-20 00:00:00+01:00,39.248396562499984,1.0,3.0,HU0035A
2021-03-21 00:00:00+01:00,37.56780864583333,1.0,3.0,HU0035A
2021-03-22 00:00:00+01:00,46.140445937500004,1.0,3.0,HU0035A
2021-03-23 00:00:00+01:00,40.75111239583334,1.0,3.0,HU0035A
2021-03-24 00:00:00+01:00,39.036309062499996,1.0,3.0,HU0035A
2021-03-25 00:00:00+01:00,30.67396259583333,1.0,3.0,HU0035A
2021-03-26 00:00:00+01:00,41.520925858333335,1.0,3.0,HU0035A
2021-03-27 00:00:00+01:00,49.59379666666667,1.0,3.0,HU0035A
2021-03-28 00:00:00+01:00,46.24409104166668,1.0,3.0,HU0035A
2021-03-29 00:00:00+01:00,32.449758358333334,1.0,3.0,HU0035A
2021-03-30 00:00:00+01:00,49.22791114583333,1.0,3.0,HU0035A
2021-03-31 00:00:00+01:00,40.22090521249999,1.0,3.0,HU0035A
2021-04-01 00:00:00+01:00,41.727271875,1.0,3.0,HU0035A
2020-01-01 00:00:00+01:00,41.96589475,1.0,3.0,HU0036A
2020-01-02 00:00:00+01:00,19.041236750000003,1.0,3.0,HU0036A
2020-01-03 00:00:00+01:00,13.381552,1.0,3.0,HU0036A
2020-01-04 00:00:00+01:00,30.542254666666665,1.0,3.0,HU0036A
2020-01-05 00:00:00+01:00,64.59194500000001,1.0,3.0,HU0036A
2020-01-06 00:00:00+01:00,20.246277791666667,1.0,3.0,HU0036A
2020-01-07 00:00:00+01:00,17.409639958333337,1.0,3.0,HU0036A
2020-01-08 00:00:00+01:00,8.010521541666668,1.0,3.0,HU0036A
2020-01-09 00:00:00+01:00,6.806031458333334,1.0,3.0,HU0036A
2020-01-10 00:00:00+01:00,18.634675625000003,1.0,3.0,HU0036A
2020-01-11 00:00:00+01:00,29.869454791666666,1.0,3.0,HU0036A
2020-01-12 00:00:00+01:00,14.834730458333338,1.0,3.0,HU0036A
2020-01-13 00:00:00+01:00,6.4397333749999985,1.0,3.0,HU0036A
2020-01-14 00:00:00+01:00,10.747058285714285,1.0,3.0,HU0036A
2020-01-15 00:00:00+01:00,18.735024291666665,1.0,3.0,HU0036A
2020-01-16 00:00:00+01:00,24.581265166666668,1.0,3.0,HU0036A
2020-01-17 00:00:00+01:00,7.574496375,1.0,3.0,HU0036A
2020-01-18 00:00:00+01:00,25.023364583333336,1.0,3.0,HU0036A
2020-01-19 00:00:00+01:00,19.221028375,1.0,3.0,HU0036A
2020-01-20 00:00:00+01:00,6.937300958333334,1.0,3.0,HU0036A
2020-01-21 00:00:00+01:00,19.34469354166667,1.0,3.0,HU0036A
2020-01-22 00:00:00+01:00,36.84707708333334,1.0,3.0,HU0036A
2020-01-23 00:00:00+01:00,22.650622916666663,1.0,3.0,HU0036A
2020-01-24 00:00:00+01:00,15.909865875000001,1.0,3.0,HU0036A
2020-01-25 00:00:00+01:00,24.60712554166666,1.0,3.0,HU0036A
2020-01-26 00:00:00+01:00,11.682438916666664,1.0,3.0,HU0036A
2020-01-27 00:00:00+01:00,16.414543458333334,1.0,3.0,HU0036A
2020-01-28 00:00:00+01:00,11.70697270833333,1.0,3.0,HU0036A
2020-01-29 00:00:00+01:00,62.379103125,1.0,3.0,HU0036A
2020-01-30 00:00:00+01:00,64.995594,1.0,3.0,HU0036A
2020-01-31 00:00:00+01:00,47.795635,1.0,3.0,HU0036A
2020-02-01 00:00:00+01:00,52.25394111111112,1.0,3.0,HU0036A
2020-02-02 00:00:00+01:00,68.82712083333332,1.0,3.0,HU0036A
2020-02-03 00:00:00+01:00,72.78420625,1.0,3.0,HU0036A
2020-02-04 00:00:00+01:00,63.80313666666667,1.0,3.0,HU0036A
2020-02-05 00:00:00+01:00,65.89430958333332,1.0,3.0,HU0036A
2020-02-06 00:00:00+01:00,57.58007086956521,1.0,3.0,HU0036A
2020-02-07 00:00:00+01:00,50.41258333333334,1.0,3.0,HU0036A
2020-02-08 00:00:00+01:00,46.31123156521739,1.0,3.0,HU0036A
2020-02-09 00:00:00+01:00,32.804683791666676,1.0,3.0,HU0036A
2020-02-10 00:00:00+01:00,60.581869875,1.0,3.0,HU0036A
2020-02-11 00:00:00+01:00,70.64869791666668,1.0,3.0,HU0036A
2020-02-12 00:00:00+01:00,73.78270476190477,1.0,3.0,HU0036A
2020-02-13 00:00:00+01:00,62.16931500000002,1.0,3.0,HU0036A
2020-02-14 00:00:00+01:00,52.66866000000001,1.0,3.0,HU0036A
2020-02-15 00:00:00+01:00,39.83833675000001,1.0,3.0,HU0036A
2020-02-16 00:00:00+01:00,28.595876583333332,1.0,3.0,HU0036A
2020-02-17 00:00:00+01:00,22.374697666666666,1.0,3.0,HU0036A
2020-02-18 00:00:00+01:00,45.65569691666667,1.0,3.0,HU0036A
2020-02-19 00:00:00+01:00,39.47238870833333,1.0,3.0,HU0036A
2020-02-20 00:00:00+01:00,46.509572999999996,1.0,3.0,HU0036A
2020-02-21 00:00:00+01:00,56.62535216666666,1.0,3.0,HU0036A
2020-02-22 00:00:00+01:00,51.36730541666666,1.0,3.0,HU0036A
2020-02-23 00:00:00+01:00,66.90956708333333,1.0,3.0,HU0036A
2020-02-24 00:00:00+01:00,69.53935541666665,1.0,3.0,HU0036A
2020-02-25 00:00:00+01:00,67.14802624999999,1.0,3.0,HU0036A
2020-02-26 00:00:00+01:00,57.78422791666667,1.0,3.0,HU0036A
2020-02-27 00:00:00+01:00,58.02427791666667,1.0,3.0,HU0036A
2020-02-28 00:00:00+01:00,66.70200217391303,1.0,3.0,HU0036A
2020-02-29 00:00:00+01:00,57.64688166666667,1.0,3.0,HU0036A
2020-03-01 00:00:00+01:00,52.49381225,1.0,3.0,HU0036A
2020-03-02 00:00:00+01:00,64.05665458333333,1.0,3.0,HU0036A
2020-03-03 00:00:00+01:00,27.630412500000002,1.0,3.0,HU0036A
2020-03-04 00:00:00+01:00,57.672012608695645,1.0,3.0,HU0036A
2020-03-05 00:00:00+01:00,46.47641237500002,1.0,3.0,HU0036A
2020-03-06 00:00:00+01:00,39.244720375,1.0,3.0,HU0036A
2020-03-07 00:00:00+01:00,51.339863333333334,1.0,3.0,HU0036A
2020-03-08 00:00:00+01:00,57.78131082608696,1.0,3.0,HU0036A
2020-03-09 00:00:00+01:00,36.36199508333333,1.0,3.0,HU0036A
2020-03-10 00:00:00+01:00,47.56526924999999,1.0,3.0,HU0036A
2020-03-11 00:00:00+01:00,50.44030099999999,1.0,3.0,HU0036A
2020-03-12 00:00:00+01:00,69.81301833333333,1.0,3.0,HU0036A
2020-03-13 00:00:00+01:00,69.83959130434782,1.0,3.0,HU0036A
2020-03-14 00:00:00+01:00,63.29000291666666,1.0,3.0,HU0036A
2020-03-15 00:00:00+01:00,67.37626333333336,1.0,3.0,HU0036A
2020-03-16 00:00:00+01:00,41.22609975,1.0,3.0,HU0036A
2020-03-17 00:00:00+01:00,48.845941875,1.0,3.0,HU0036A
2020-03-18 00:00:00+01:00,52.433951750000006,1.0,3.0,HU0036A
2020-03-19 00:00:00+01:00,57.70010370833333,1.0,3.0,HU0036A
2020-03-20 00:00:00+01:00,63.79077083333334,1.0,3.0,HU0036A
2020-03-21 00:00:00+01:00,55.9943575,1.0,3.0,HU0036A
2020-03-22 00:00:00+01:00,69.91581916666667,1.0,3.0,HU0036A
2020-03-23 00:00:00+01:00,68.53140333333333,1.0,3.0,HU0036A
2020-03-24 00:00:00+01:00,83.19363916666667,1.0,3.0,HU0036A
2020-03-25 00:00:00+01:00,78.67246958333332,1.0,3.0,HU0036A
2020-03-26 00:00:00+01:00,78.40813826086956,1.0,3.0,HU0036A
2020-03-27 00:00:00+01:00,67.62882573333334,1.0,3.0,HU0036A
2020-03-28 00:00:00+01:00,60.767601250000006,1.0,3.0,HU0036A
2020-03-29 00:00:00+01:00,80.94129213043477,1.0,3.0,HU0036A
2020-03-30 00:00:00+01:00,66.23778291666666,1.0,3.0,HU0036A
2020-03-31 00:00:00+01:00,47.52976133333334,1.0,3.0,HU0036A
2020-04-01 00:00:00+01:00,44.22639638095238,1.0,3.0,HU0036A
2020-04-02 00:00:00+01:00,55.68200033333333,1.0,3.0,HU0036A
2020-04-03 00:00:00+01:00,72.67785333333335,1.0,3.0,HU0036A
2020-04-04 00:00:00+01:00,70.54766583333334,1.0,3.0,HU0036A
2020-04-05 00:00:00+01:00,97.7674925,1.0,3.0,HU0036A
2020-04-06 00:00:00+01:00,79.975735,1.0,3.0,HU0036A
2020-04-07 00:00:00+01:00,59.68867958333333,1.0,3.0,HU0036A
2020-04-08 00:00:00+01:00,66.19876429166668,1.0,3.0,HU0036A
2020-04-09 00:00:00+01:00,72.81334995833333,1.0,3.0,HU0036A
2020-04-10 00:00:00+01:00,79.41657833333333,1.0,3.0,HU0036A
2020-04-11 00:00:00+01:00,67.12465333333334,1.0,3.0,HU0036A
2020-04-12 00:00:00+01:00,71.72772686956523,1.0,3.0,HU0036A
2020-04-13 00:00:00+01:00,96.55364708333336,1.0,3.0,HU0036A
2020-04-14 00:00:00+01:00,68.6569525,1.0,3.0,HU0036A
2020-04-15 00:00:00+01:00,65.25265166666667,1.0,3.0,HU0036A
2020-04-16 00:00:00+01:00,64.335043,1.0,3.0,HU0036A
2020-04-17 00:00:00+01:00,72.14578708333333,1.0,3.0,HU0036A
2020-04-18 00:00:00+01:00,66.74413125,1.0,3.0,HU0036A
2020-04-19 00:00:00+01:00,73.46925304347828,1.0,3.0,HU0036A
2020-04-20 00:00:00+01:00,85.18179291666668,1.0,3.0,HU0036A
2020-04-21 00:00:00+01:00,81.90857523809524,1.0,3.0,HU0036A
2020-04-22 00:00:00+01:00,78.95132887499999,1.0,3.0,HU0036A
2020-04-23 00:00:00+01:00,70.33026291666665,1.0,3.0,HU0036A
2020-04-24 00:00:00+01:00,71.68887712499999,1.0,3.0,HU0036A
2020-04-25 00:00:00+01:00,104.18650458333333,1.0,3.0,HU0036A
2020-04-26 00:00:00+01:00,78.63964,1.0,3.0,HU0036A
2020-04-27 00:00:00+01:00,62.48478749999999,1.0,3.0,HU0036A
2020-04-28 00:00:00+01:00,83.8986365,1.0,3.0,HU0036A
2020-04-29 00:00:00+01:00,72.10121458333332,1.0,3.0,HU0036A
2020-04-30 00:00:00+01:00,68.90411181818182,1.0,3.0,HU0036A
2020-05-01 00:00:00+01:00,52.674398260869566,1.0,3.0,HU0036A
2020-05-02 00:00:00+01:00,59.56473,1.0,3.0,HU0036A
2020-05-03 00:00:00+01:00,77.55534458333334,1.0,3.0,HU0036A
2020-05-04 00:00:00+01:00,77.44552086956523,1.0,3.0,HU0036A
2020-05-05 00:00:00+01:00,68.68608833333333,1.0,3.0,HU0036A
2020-05-06 00:00:00+01:00,75.10701999999999,1.0,3.0,HU0036A
2020-05-07 00:00:00+01:00,84.87572916666666,1.0,3.0,HU0036A
2020-05-08 00:00:00+01:00,75.37392208333334,1.0,3.0,HU0036A
2020-05-09 00:00:00+01:00,77.21287583333331,1.0,3.0,HU0036A
2020-05-10 00:00:00+01:00,73.79286208333333,1.0,3.0,HU0036A
2020-05-11 00:00:00+01:00,85.59337347826087,1.0,3.0,HU0036A
2020-05-12 00:00:00+01:00,66.83589458333334,1.0,3.0,HU0036A
2020-05-13 00:00:00+01:00,16.937739999999998,1.0,3.0,HU0036A
2020-05-14 00:00:00+01:00,16.403990500000003,1.0,3.0,HU0036A
2020-05-15 00:00:00+01:00,21.146405416666667,1.0,3.0,HU0036A
2020-05-16 00:00:00+01:00,25.15281529166666,1.0,3.0,HU0036A
2020-05-17 00:00:00+01:00,14.848544249999998,1.0,3.0,HU0036A
2020-05-18 00:00:00+01:00,20.482466291666665,1.0,3.0,HU0036A
2020-05-19 00:00:00+01:00,60.335919909090904,1.0,3.0,HU0036A
2020-05-20 00:00:00+01:00,68.89713173913044,1.0,3.0,HU0036A
2020-05-21 00:00:00+01:00,70.21907500000002,1.0,3.0,HU0036A
2020-05-22 00:00:00+01:00,73.22771375,1.0,3.0,HU0036A
2020-05-23 00:00:00+01:00,79.89523416666667,1.0,3.0,HU0036A
2020-05-24 00:00:00+01:00,70.18366291666668,1.0,3.0,HU0036A
2020-05-25 00:00:00+01:00,64.60598666666668,1.0,3.0,HU0036A
2020-05-26 00:00:00+01:00,57.76842083333332,1.0,3.0,HU0036A
2020-05-27 00:00:00+01:00,55.30009166666667,1.0,3.0,HU0036A
2020-05-28 00:00:00+01:00,52.75021904166667,1.0,3.0,HU0036A
2020-05-29 00:00:00+01:00,51.64270782608696,1.0,3.0,HU0036A
2020-05-30 00:00:00+01:00,52.00802375,1.0,3.0,HU0036A
2020-05-31 00:00:00+01:00,53.91134916666666,1.0,3.0,HU0036A
2020-06-01 00:00:00+01:00,53.99245874999999,1.0,3.0,HU0036A
2020-06-02 00:00:00+01:00,67.40373000000001,1.0,3.0,HU0036A
2020-06-03 00:00:00+01:00,57.199242500000004,1.0,3.0,HU0036A
2020-06-04 00:00:00+01:00,69.09008625000001,1.0,3.0,HU0036A
2020-06-05 00:00:00+01:00,57.666819999999994,1.0,3.0,HU0036A
2020-06-06 00:00:00+01:00,56.56216329166667,1.0,3.0,HU0036A
2020-06-07 00:00:00+01:00,58.32125445833333,1.0,3.0,HU0036A
2020-06-08 00:00:00+01:00,50.732527916666676,1.0,3.0,HU0036A
2020-06-09 00:00:00+01:00,55.69412,1.0,3.0,HU0036A
2020-06-10 00:00:00+01:00,46.20713125,1.0,3.0,HU0036A
2020-06-11 00:00:00+01:00,46.430829624999994,1.0,3.0,HU0036A
2020-06-12 00:00:00+01:00,52.28241625000001,1.0,3.0,HU0036A
2020-06-13 00:00:00+01:00,63.69402374999999,1.0,3.0,HU0036A
2020-06-14 00:00:00+01:00,51.77404479166666,1.0,3.0,HU0036A
2020-06-15 00:00:00+01:00,37.69775041666667,1.0,3.0,HU0036A
2020-06-16 00:00:00+01:00,33.39395454166666,1.0,3.0,HU0036A
2020-06-17 00:00:00+01:00,42.24825434782609,1.0,3.0,HU0036A
2020-06-18 00:00:00+01:00,37.44637366666667,1.0,3.0,HU0036A
2020-06-19 00:00:00+01:00,66.71188583333334,1.0,3.0,HU0036A
2020-06-20 00:00:00+01:00,67.37470458333335,1.0,3.0,HU0036A
2020-06-21 00:00:00+01:00,47.82981208333334,1.0,3.0,HU0036A
2020-06-22 00:00:00+01:00,52.52033045454546,1.0,3.0,HU0036A
2020-06-23 00:00:00+01:00,81.93263958333334,1.0,3.0,HU0036A
2020-06-24 00:00:00+01:00,76.50344291666666,1.0,3.0,HU0036A
2020-06-25 00:00:00+01:00,62.079687875,1.0,3.0,HU0036A
2020-06-26 00:00:00+01:00,58.17288725,1.0,3.0,HU0036A
2020-06-27 00:00:00+01:00,72.73047,1.0,3.0,HU0036A
2020-06-28 00:00:00+01:00,67.17683,1.0,3.0,HU0036A
2020-06-29 00:00:00+01:00,62.082816249999986,1.0,3.0,HU0036A
2020-06-30 00:00:00+01:00,58.296041249999995,1.0,3.0,HU0036A
2020-07-01 00:00:00+01:00,74.50983749999999,1.0,3.0,HU0036A
2020-07-02 00:00:00+01:00,71.76917208333333,1.0,3.0,HU0036A
2020-07-03 00:00:00+01:00,58.48568565217391,1.0,3.0,HU0036A
2020-07-04 00:00:00+01:00,66.25223875,1.0,3.0,HU0036A
2020-07-05 00:00:00+01:00,76.37731916666665,1.0,3.0,HU0036A
2020-07-06 00:00:00+01:00,55.31803291666666,1.0,3.0,HU0036A
2020-07-07 00:00:00+01:00,63.83648791666666,1.0,3.0,HU0036A
2020-07-08 00:00:00+01:00,63.75042958333333,1.0,3.0,HU0036A
2020-07-09 00:00:00+01:00,79.05479708333333,1.0,3.0,HU0036A
2020-07-10 00:00:00+01:00,90.97464958333335,1.0,3.0,HU0036A
2020-07-11 00:00:00+01:00,77.91030958333333,1.0,3.0,HU0036A
2020-07-12 00:00:00+01:00,51.58018391304346,1.0,3.0,HU0036A
2020-07-13 00:00:00+01:00,46.96994862500001,1.0,3.0,HU0036A
2020-07-14 00:00:00+01:00,57.45991166666667,1.0,3.0,HU0036A
2020-07-15 00:00:00+01:00,59.95502100000001,1.0,3.0,HU0036A
2020-07-16 00:00:00+01:00,69.68239666666666,1.0,3.0,HU0036A
2020-07-17 00:00:00+01:00,54.60176375,1.0,3.0,HU0036A
2020-07-18 00:00:00+01:00,44.84850624999999,1.0,3.0,HU0036A
2020-07-19 00:00:00+01:00,35.85078017391304,1.0,3.0,HU0036A
2020-07-20 00:00:00+01:00,58.778500166666674,1.0,3.0,HU0036A
2020-07-21 00:00:00+01:00,74.35059708333334,1.0,3.0,HU0036A
2020-07-22 00:00:00+01:00,68.11090291666666,1.0,3.0,HU0036A
2020-07-23 00:00:00+01:00,82.63913380952383,1.0,3.0,HU0036A
2020-07-24 00:00:00+01:00,69.58675041666667,1.0,3.0,HU0036A
2020-07-25 00:00:00+01:00,58.495212916666674,1.0,3.0,HU0036A
2020-07-26 00:00:00+01:00,55.07561358333333,1.0,3.0,HU0036A
2020-07-27 00:00:00+01:00,60.84252,1.0,3.0,HU0036A
2020-07-28 00:00:00+01:00,64.58573308333334,1.0,3.0,HU0036A
2020-07-29 00:00:00+01:00,74.70201,1.0,3.0,HU0036A
2020-07-30 00:00:00+01:00,68.94815869565218,1.0,3.0,HU0036A
2020-07-31 00:00:00+01:00,88.98324208333332,1.0,3.0,HU0036A
2020-08-01 00:00:00+01:00,80.98306208333334,1.0,3.0,HU0036A
2020-08-02 00:00:00+01:00,80.07752,1.0,3.0,HU0036A
2020-08-03 00:00:00+01:00,63.124079583333355,1.0,3.0,HU0036A
2020-08-04 00:00:00+01:00,62.76228058333334,1.0,3.0,HU0036A
2020-08-05 00:00:00+01:00,44.6900075,1.0,3.0,HU0036A
2020-08-06 00:00:00+01:00,75.5466343478261,1.0,3.0,HU0036A
2020-08-07 00:00:00+01:00,88.43044416666665,1.0,3.0,HU0036A
2020-08-08 00:00:00+01:00,83.17139708333333,1.0,3.0,HU0036A
2020-08-09 00:00:00+01:00,67.64620333333333,1.0,3.0,HU0036A
2020-08-10 00:00:00+01:00,61.306093041666664,1.0,3.0,HU0036A
2020-08-11 00:00:00+01:00,54.77117583333334,1.0,3.0,HU0036A
2020-08-12 00:00:00+01:00,57.295948458333335,1.0,3.0,HU0036A
2020-08-13 00:00:00+01:00,65.10919752173913,1.0,3.0,HU0036A
2020-08-14 00:00:00+01:00,74.31479142857144,1.0,3.0,HU0036A
2020-08-15 00:00:00+01:00,66.79949666666666,1.0,3.0,HU0036A
2020-08-16 00:00:00+01:00,46.04552154166666,1.0,3.0,HU0036A
2020-08-17 00:00:00+01:00,56.490217916666666,1.0,3.0,HU0036A
2020-08-18 00:00:00+01:00,52.34044681818182,1.0,3.0,HU0036A
2020-08-19 00:00:00+01:00,73.07623833333334,1.0,3.0,HU0036A
2020-08-20 00:00:00+01:00,70.9238825,1.0,3.0,HU0036A
2020-08-21 00:00:00+01:00,69.50319449999999,1.0,3.0,HU0036A
2020-08-22 00:00:00+01:00,65.554099,1.0,3.0,HU0036A
2020-08-23 00:00:00+01:00,57.80114416666666,1.0,3.0,HU0036A
2020-08-24 00:00:00+01:00,63.716747500000004,1.0,3.0,HU0036A
2020-08-25 00:00:00+01:00,72.05446708333334,1.0,3.0,HU0036A
2020-08-26 00:00:00+01:00,71.77213083333332,1.0,3.0,HU0036A
2020-08-27 00:00:00+01:00,72.04033666666666,1.0,3.0,HU0036A
2020-08-28 00:00:00+01:00,64.957541625,1.0,3.0,HU0036A
2020-08-29 00:00:00+01:00,72.33414125,1.0,3.0,HU0036A
2020-08-30 00:00:00+01:00,73.73837833333336,1.0,3.0,HU0036A
2020-08-31 00:00:00+01:00,68.14340875,1.0,3.0,HU0036A
2020-09-01 00:00:00+01:00,48.6562175,1.0,3.0,HU0036A
2020-09-02 00:00:00+01:00,54.3656243478261,1.0,3.0,HU0036A
2020-09-03 00:00:00+01:00,45.67172891666667,1.0,3.0,HU0036A
2020-09-04 00:00:00+01:00,64.89787625000001,1.0,3.0,HU0036A
2020-09-05 00:00:00+01:00,50.421335958333344,1.0,3.0,HU0036A
2020-09-06 00:00:00+01:00,52.63219270833333,1.0,3.0,HU0036A
2020-09-07 00:00:00+01:00,45.327131363636354,1.0,3.0,HU0036A
2020-09-08 00:00:00+01:00,47.39212026086956,1.0,3.0,HU0036A
2020-09-09 00:00:00+01:00,50.36908229166667,1.0,3.0,HU0036A
2020-09-10 00:00:00+01:00,52.8017505,1.0,3.0,HU0036A
2020-09-11 00:00:00+01:00,43.40764456521739,1.0,3.0,HU0036A
2020-09-12 00:00:00+01:00,47.31635958333334,1.0,3.0,HU0036A
2020-09-13 00:00:00+01:00,48.1921957826087,1.0,3.0,HU0036A
2020-09-14 00:00:00+01:00,54.709559368421054,1.0,3.0,HU0036A
2020-09-15 00:00:00+01:00,51.47194916666667,1.0,3.0,HU0036A
2020-09-16 00:00:00+01:00,44.784289,1.0,3.0,HU0036A
2020-09-17 00:00:00+01:00,45.71258845833333,1.0,3.0,HU0036A
2020-09-18 00:00:00+01:00,49.328294782608694,1.0,3.0,HU0036A
2020-09-19 00:00:00+01:00,40.91554508333333,1.0,3.0,HU0036A
2020-09-20 00:00:00+01:00,50.01997679166667,1.0,3.0,HU0036A
2020-09-21 00:00:00+01:00,48.361206583333335,1.0,3.0,HU0036A
2020-09-22 00:00:00+01:00,48.28673804166666,1.0,3.0,HU0036A
2020-09-23 00:00:00+01:00,51.93133154166666,1.0,3.0,HU0036A
2020-09-24 00:00:00+01:00,36.92502008333333,1.0,3.0,HU0036A
2020-09-25 00:00:00+01:00,39.43000383333334,1.0,3.0,HU0036A
2020-09-26 00:00:00+01:00,46.07622020833333,1.0,3.0,HU0036A
2020-09-27 00:00:00+01:00,43.27213129166666,1.0,3.0,HU0036A
2020-09-28 00:00:00+01:00,32.170076833333326,1.0,3.0,HU0036A
2020-09-29 00:00:00+01:00,34.293430041666674,1.0,3.0,HU0036A
2020-09-30 00:00:00+01:00,37.98901,1.0,3.0,HU0036A
2020-10-01 00:00:00+01:00,40.052816666666665,1.0,3.0,HU0036A
2020-10-02 00:00:00+01:00,30.978527708333328,1.0,3.0,HU0036A
2020-10-03 00:00:00+01:00,51.941208416666676,1.0,3.0,HU0036A
2020-10-04 00:00:00+01:00,57.93533404166667,1.0,3.0,HU0036A
2020-10-05 00:00:00+01:00,36.72891216666667,1.0,3.0,HU0036A
2020-10-06 00:00:00+01:00,36.42000379166667,1.0,3.0,HU0036A
2020-10-07 00:00:00+01:00,22.890117041666667,1.0,3.0,HU0036A
2020-10-08 00:00:00+01:00,43.90943708333334,1.0,3.0,HU0036A
2020-10-09 00:00:00+01:00,30.322324791666674,1.0,3.0,HU0036A
2020-10-10 00:00:00+01:00,24.096481708333332,1.0,3.0,HU0036A
